"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj028",4,16,"word_reading_incong","yellow","yellow",214,"195.106.216.197",42.6105217868462,138.463254449889,"Chrome","Windows","606x125","Desktop","Agent6857",5955,0,0
"subj028",4,17,"word_reading_cong","blue","blue",758,"222.70.226.227",30.1357461092994,-68.9449298009276,"Chrome","Windows","861x548","Desktop","Agent8406",5770,0,0
"subj028",4,18,"word_reading_incong","red","red",878,"213.141.148.249",-15.7651792326942,17.649312922731,"Chrome","Windows","830x169","Desktop","Agent2098",8116,0,0
"subj028",4,19,"word_reading_incong","red","red",818,"192.127.250.55",-33.1361019518226,142.137783654034,"Chrome","Windows","308x271","Desktop","Agent3925",5873,0,0
"subj028",4,20,"word_reading_cong","red","red",707,"215.179.129.22",66.6741138137877,151.375097427517,"Chrome","Windows","42x469","Desktop","Agent1180",5652,0,0
"subj028",4,21,"ink_naming_incong","blue","blue",1215,"218.201.16.210",35.669558965601,11.5766627993435,"Chrome","Windows","618x541","Desktop","Agent7783",7454,0,0
"subj028",4,22,"word_reading_incong","blue","blue",860,"207.142.155.160",-58.2558715296909,-53.8778641540557,"Chrome","Windows","888x568","Desktop","Agent9658",4660,0,0
"subj028",4,23,"ink_naming_cong","green","green",977,"210.98.121.72",-52.86554093007,140.248836530373,"Chrome","Windows","980x371","Desktop","Agent2315",2140,0,0
"subj028",4,24,"word_reading_incong","red","red",706,"202.168.136.200",-55.1833713892847,-179.263106742874,"Chrome","Windows","92x641","Desktop","Agent3684",6574,0,0
"subj028",4,25,"word_reading_incong","blue","blue",787,"207.20.68.81",17.3110500304028,96.8801828753203,"Chrome","Windows","6x90","Desktop","Agent1966",3533,0,0
"subj028",4,26,"ink_naming_incong","green","green",1184,"222.9.190.226",22.6000730926171,154.401711216196,"Chrome","Windows","493x685","Desktop","Agent2863",8541,0,0
"subj028",4,27,"word_reading_cong","blue","blue",708,"196.81.162.237",12.5868815369904,-174.926877245307,"Chrome","Windows","928x280","Desktop","Agent2373",2670,0,0
"subj028",4,28,"ink_naming_cong","yellow","yellow",914,"221.250.25.168",68.8141000270844,120.472059454769,"Chrome","Windows","516x479","Desktop","Agent7628",1798,0,0
"subj028",4,29,"word_reading_incong","yellow","yellow",808,"192.48.152.122",-44.6762991975993,67.3066880833358,"Chrome","Windows","1001x92","Desktop","Agent6438",224,0,0
"subj028",4,30,"word_reading_cong","red","red",668,"222.204.31.229",87.6730592921376,38.5777672659606,"Chrome","Windows","873x742","Desktop","Agent6294",9910,0,0
"subj028",4,31,"ink_naming_cong","blue","blue",978,"196.91.23.49",-83.8054085243493,-48.1170072499663,"Chrome","Windows","887x636","Desktop","Agent7451",8569,0,0
"subj028",4,32,"word_reading_cong","yellow","yellow",670,"194.166.125.239",31.5614827768877,68.9623341523111,"Chrome","Windows","859x458","Desktop","Agent8897",6587,0,0
"subj028",4,33,"ink_naming_cong","red","red",1043,"193.197.5.187",-33.5588389635086,-137.683609966189,"Chrome","Windows","787x616","Desktop","Agent5029",4763,0,0
"subj028",4,34,"ink_naming_cong","red","red",1086,"221.155.223.2",17.5719829509035,45.5025577079505,"Chrome","Windows","423x405","Desktop","Agent3268",8279,0,0
"subj028",4,35,"word_reading_incong","green","green",638,"223.59.160.33",-3.27481950167567,-58.2779557071626,"Chrome","Windows","63x721","Desktop","Agent3043",4166,0,0
"subj028",4,36,"ink_naming_cong","red","red",956,"213.166.142.13",0.973391714505851,-126.365275075659,"Chrome","Windows","53x370","Desktop","Agent3555",1267,0,0
"subj028",4,37,"word_reading_incong","green","green",780,"208.68.146.192",65.9535402897745,-50.3857255820185,"Chrome","Windows","100x316","Desktop","Agent1865",621,0,0
"subj028",4,38,"word_reading_incong","green","green",374,"214.103.86.122",-57.3761881515384,-77.0153077226132,"Chrome","Windows","102x4","Desktop","Agent4505",7798,0,0
"subj028",4,39,"word_reading_cong","blue","blue",668,"214.178.183.163",-61.192992576398,64.5386389922351,"Chrome","Windows","596x643","Desktop","Agent2637",5262,0,0
"subj028",4,40,"word_reading_cong","yellow","yellow",787,"211.55.46.8",-14.5205462817103,15.5074107740074,"Chrome","Windows","626x121","Desktop","Agent6674",3849,0,0
"subj028",4,41,"word_reading_cong","green","green",571,"198.35.96.127",63.219428434968,-138.654253464192,"Chrome","Windows","59x548","Desktop","Agent6399",3780,0,0
"subj028",4,42,"word_reading_incong","yellow","yellow",754,"204.169.0.66",-64.4532672967762,8.14789703115821,"Chrome","Windows","147x618","Desktop","Agent8038",6357,0,0
"subj028",4,43,"ink_naming_cong","red",NA,NA,"220.56.213.44",-19.9673628201708,55.1433591172099,"Chrome","Windows","38x6","Desktop","Agent3489",9848,0,0
"subj028",4,44,"ink_naming_incong","blue","blue",964,"203.149.219.220",-39.0381073392928,154.071473199874,"Chrome","Windows","692x50","Desktop","Agent9096",2453,0,0
"subj028",4,45,"ink_naming_cong","red","red",1156,"211.106.191.106",-10.2116275392473,-116.717208400369,"Chrome","Windows","957x745","Desktop","Agent8733",39,0,0
"subj028",4,46,"word_reading_cong","blue","blue",526,"196.77.51.211",86.9023974845186,45.9590238332748,"Chrome","Windows","1x505","Desktop","Agent5783",7493,0,0
"subj028",4,47,"ink_naming_cong","green","yellow",1065,"204.49.202.169",43.4740694984794,-42.4562571756542,"Chrome","Windows","457x702","Desktop","Agent5485",247,0,0
"subj028",4,48,"ink_naming_cong","red","red",1169,"192.23.140.226",56.6991528309882,-138.224384207278,"Chrome","Windows","847x295","Desktop","Agent3644",8464,0,0
"subj028",4,49,"word_reading_cong","blue","blue",732,"214.73.250.240",-8.63782631233335,153.719000509009,"Chrome","Windows","1004x399","Desktop","Agent7871",2914,0,0
"subj028",4,50,"ink_naming_incong","yellow","yellow",1159,"203.74.129.216",-62.7031339192763,144.853618768975,"Chrome","Windows","312x383","Desktop","Agent1524",9391,0,0
"subj028",5,1,"word_reading_incong","red","red",696,"215.86.243.194",29.1493549011648,161.067508058622,"Chrome","Windows","749x358","Desktop","Agent1212",2832,0,0
"subj028",5,2,"word_reading_incong","green","green",819,"209.147.178.233",-34.8473455198109,-151.173045616597,"Chrome","Windows","5x200","Desktop","Agent6711",5116,0,0
"subj028",5,3,"ink_naming_incong","yellow","yellow",1193,"209.128.86.199",-52.6275727059692,-69.7212665341794,"Chrome","Windows","109x751","Desktop","Agent2390",7784,0,0
"subj028",5,4,"ink_naming_incong","blue","blue",270,"204.77.135.72",-82.8048856789246,94.4182900059968,"Chrome","Windows","692x365","Desktop","Agent9678",8206,0,0
"subj028",5,5,"ink_naming_incong","green","green",1169,"198.173.244.130",6.34379777591676,158.305597286671,"Chrome","Windows","942x128","Desktop","Agent3561",9955,0,0
"subj028",5,6,"ink_naming_cong","red","red",1074,"195.234.211.236",65.942027955316,34.0614825021476,"Chrome","Windows","668x271","Desktop","Agent6718",695,0,0
"subj028",5,7,"word_reading_incong","yellow","yellow",825,"209.171.89.70",-84.2193827172741,94.3467331118882,"Chrome","Windows","115x89","Desktop","Agent9389",1311,0,0
"subj028",5,8,"word_reading_cong","red","red",653,"221.18.203.84",86.6032890183851,-140.001045595855,"Chrome","Windows","176x704","Desktop","Agent2017",9669,0,0
"subj028",5,9,"word_reading_cong","yellow","yellow",743,"194.64.168.33",-5.36136999260634,-134.691546466202,"Chrome","Windows","743x532","Desktop","Agent7340",6795,0,0
"subj028",5,10,"word_reading_cong","green","green",514,"197.134.194.156",-20.6991786556318,-44.1676572337747,"Chrome","Windows","173x412","Desktop","Agent9501",7129,0,0
"subj028",5,11,"word_reading_incong","red","red",664,"215.160.228.169",19.8617909057066,36.8731065932661,"Chrome","Windows","377x305","Desktop","Agent3531",9341,0,0
"subj028",5,12,"ink_naming_cong","red","red",907,"204.157.11.43",-29.3040334526449,-89.767738301307,"Chrome","Windows","388x386","Desktop","Agent2564",4502,0,0
"subj028",5,13,"ink_naming_incong","red","red",1291,"193.160.153.9",64.7518011834472,-4.27630316466093,"Chrome","Windows","516x417","Desktop","Agent3911",9704,0,0
"subj028",5,14,"word_reading_cong","green","green",779,"192.198.17.176",-82.7706679422408,25.3895296901464,"Chrome","Windows","826x49","Desktop","Agent2772",8111,0,0
"subj028",5,15,"word_reading_cong","yellow",NA,NA,"212.165.233.252",62.5114874867722,51.6146828234196,"Chrome","Windows","213x592","Desktop","Agent1734",4747,0,0
"subj028",5,16,"ink_naming_incong","green","green",1160,"202.86.69.117",-78.2569078914821,5.45521683990955,"Chrome","Windows","251x184","Desktop","Agent7123",6218,0,0
"subj028",5,17,"word_reading_incong","blue",NA,NA,"220.232.87.155",-18.2983495015651,-143.238283032551,"Chrome","Windows","909x109","Desktop","Agent4507",250,0,0
"subj028",5,18,"word_reading_incong","blue","blue",822,"213.29.147.32",-13.4358338825405,137.031637374312,"Chrome","Windows","906x271","Desktop","Agent6563",6868,0,0
"subj028",5,19,"ink_naming_incong","yellow","yellow",1287,"211.224.242.83",54.5459947502241,179.290893338621,"Chrome","Windows","663x257","Desktop","Agent4638",2107,0,0
"subj028",5,20,"ink_naming_cong","red","red",4095,"197.191.246.177",19.2208739602938,89.7501743584871,"Chrome","Windows","435x384","Desktop","Agent7720",8276,0,0
"subj028",5,21,"word_reading_cong","yellow","yellow",728,"212.119.225.229",-27.3524741828442,54.7350690700114,"Chrome","Windows","875x268","Desktop","Agent7065",4938,0,0
"subj028",5,22,"word_reading_cong","red","red",511,"222.99.71.194",-33.4664120944217,-60.4424581490457,"Chrome","Windows","275x604","Desktop","Agent1400",9550,0,0
"subj028",5,23,"word_reading_incong","blue","blue",828,"202.249.162.128",73.5069779120386,153.333383174613,"Chrome","Windows","324x217","Desktop","Agent9886",5027,0,0
"subj028",5,24,"word_reading_incong","green","green",548,"202.129.129.226",-11.9471342861652,134.038779437542,"Chrome","Windows","121x71","Desktop","Agent4776",1959,0,0
"subj028",5,25,"word_reading_incong","green","green",834,"212.0.135.69",61.5125750144944,-61.9776032119989,"Chrome","Windows","222x55","Desktop","Agent1826",3480,0,0
"subj028",5,26,"ink_naming_cong","yellow","yellow",924,"196.73.10.8",63.2987619750202,-177.747489502653,"Chrome","Windows","186x288","Desktop","Agent5021",9355,0,0
"subj028",5,27,"ink_naming_incong","yellow","yellow",1098,"203.7.121.119",-65.0328391045332,-88.1026094499975,"Chrome","Windows","444x222","Desktop","Agent5216",6867,0,0
"subj028",5,28,"ink_naming_incong","yellow","yellow",1061,"211.90.168.105",-20.8660755492747,-19.1578469518572,"Chrome","Windows","814x753","Desktop","Agent3942",3467,0,0
"subj028",5,29,"word_reading_incong","red","red",872,"209.32.146.223",37.5750851165503,-74.2728866357356,"Chrome","Windows","69x51","Desktop","Agent3659",1200,0,0
"subj028",5,30,"word_reading_cong","blue","yellow",757,"223.94.72.66",-40.2092646528035,178.326036874205,"Chrome","Windows","566x162","Desktop","Agent4515",3954,0,0
"subj028",5,31,"ink_naming_cong","yellow","yellow",829,"221.93.212.39",-26.859294064343,-103.916919417679,"Chrome","Windows","858x752","Desktop","Agent3599",8204,0,0
"subj028",5,32,"ink_naming_incong","blue","blue",945,"213.137.35.190",68.6292550899088,-20.6181261967868,"Chrome","Windows","435x401","Desktop","Agent2954",7526,0,0
"subj028",5,33,"word_reading_cong","yellow","yellow",799,"205.16.17.100",15.2853797748685,-111.039785128087,"Chrome","Windows","431x324","Desktop","Agent4793",9687,0,0
"subj028",5,34,"word_reading_cong","yellow","yellow",812,"221.89.157.200",40.5934778088704,172.549523497,"Chrome","Windows","38x133","Desktop","Agent8496",7460,0,0
"subj028",5,35,"word_reading_incong","yellow","green",802,"201.42.33.26",-23.2488428335637,164.206618722528,"Chrome","Windows","914x466","Desktop","Agent8408",607,0,0
"subj028",5,36,"ink_naming_incong","blue","blue",1229,"199.44.139.231",63.0178419454023,-131.861224276945,"Chrome","Windows","828x607","Desktop","Agent7687",4238,0,0
"subj028",5,37,"ink_naming_cong","yellow","yellow",931,"202.240.166.201",-32.3627076856792,89.140579579398,"Chrome","Windows","897x189","Desktop","Agent3102",5295,0,0
"subj028",5,38,"word_reading_cong","red","red",712,"220.48.214.90",87.2519673546776,30.4625234473497,"Chrome","Windows","689x287","Desktop","Agent1489",1883,0,0
"subj028",5,39,"word_reading_incong","yellow","yellow",719,"208.105.104.141",-20.3568697767332,62.0501422137022,"Chrome","Windows","698x201","Desktop","Agent4617",4935,0,0
"subj028",5,40,"ink_naming_cong","green","green",873,"202.134.242.181",25.0593263329938,-123.755881665275,"Chrome","Windows","458x554","Desktop","Agent1201",806,0,0
"subj028",5,41,"word_reading_cong","yellow","yellow",729,"201.11.192.222",37.9361612023786,60.2926902193576,"Chrome","Windows","271x186","Desktop","Agent2770",4381,0,0
"subj028",5,42,"ink_naming_cong","yellow","yellow",64,"212.199.39.46",49.1825348977,46.1902915220708,"Chrome","Windows","891x586","Desktop","Agent2501",903,0,0
"subj028",5,43,"ink_naming_incong","blue","blue",1185,"198.253.220.159",-65.8711038110778,-87.6202809624374,"Chrome","Windows","79x122","Desktop","Agent1886",5653,0,0
"subj028",5,44,"word_reading_cong","yellow","yellow",778,"222.218.255.82",88.7402946688235,99.1920664161444,"Chrome","Windows","471x520","Desktop","Agent8098",5255,0,0
"subj028",5,45,"word_reading_cong","yellow","yellow",724,"212.241.16.242",-52.8578294534236,-86.571813672781,"Chrome","Windows","755x166","Desktop","Agent7950",1132,0,0
"subj028",5,46,"word_reading_incong","green","green",698,"213.233.17.40",0.782799222506583,168.30121957697,"Chrome","Windows","70x321","Desktop","Agent9847",6098,0,0
"subj028",5,47,"ink_naming_incong","green","green",1252,"202.156.128.144",40.6519052479416,-18.2008031755686,"Chrome","Windows","781x463","Desktop","Agent1517",2752,0,0
"subj028",5,48,"ink_naming_incong","green","green",1097,"199.14.49.125",-63.8627865258604,55.2304295729846,"Chrome","Windows","864x324","Desktop","Agent6570",8721,0,0
"subj028",5,49,"ink_naming_cong","yellow",NA,NA,"208.176.13.142",-5.08056697435677,-77.0946036279202,"Chrome","Windows","234x634","Desktop","Agent1882",4662,0,0
"subj028",5,50,"word_reading_cong","yellow","yellow",853,"222.132.97.62",21.9936389615759,-178.276972230524,"Chrome","Windows","838x532","Desktop","Agent5581",8233,0,0
"subj028",6,1,"word_reading_incong","red","red",802,"205.50.226.153",56.7396186478436,30.6931098550558,"Chrome","Windows","863x95","Desktop","Agent2838",7935,0,0
"subj028",6,2,"word_reading_incong","green","green",689,"196.130.155.59",-51.236366503872,80.8668026234955,"Chrome","Windows","383x705","Desktop","Agent4283",5358,0,0
"subj028",6,3,"word_reading_cong","blue","blue",713,"199.76.46.12",11.0371866635978,101.14530634135,"Chrome","Windows","409x191","Desktop","Agent2127",3192,0,0
"subj028",6,4,"ink_naming_incong","red","red",1242,"204.197.38.163",-3.48071839660406,36.0951829142869,"Chrome","Windows","887x433","Desktop","Agent8138",3163,0,0
"subj028",6,5,"word_reading_cong","red","red",868,"221.125.69.200",12.688198168762,172.221625624225,"Chrome","Windows","624x765","Desktop","Agent1829",3461,0,0
"subj028",6,6,"word_reading_incong","yellow","yellow",870,"195.25.232.190",-2.41727143060416,-133.620868641883,"Chrome","Windows","625x382","Desktop","Agent4654",2760,0,0
"subj028",6,7,"ink_naming_incong","yellow","yellow",1069,"219.125.168.5",42.8860238799825,-47.4405383784324,"Chrome","Windows","493x473","Desktop","Agent6281",9547,0,0
"subj028",6,8,"ink_naming_cong","green","green",786,"223.140.167.137",5.14050449710339,110.017129490152,"Chrome","Windows","490x104","Desktop","Agent8999",4318,0,0
"subj028",6,9,"word_reading_incong","yellow","yellow",683,"210.82.104.104",46.3047363096848,-86.0806140303612,"Chrome","Windows","979x610","Desktop","Agent9718",5817,0,0
"subj028",6,10,"word_reading_incong","red","red",642,"195.126.0.152",46.5176810324192,33.4763819072396,"Chrome","Windows","218x498","Desktop","Agent9909",1054,0,0
"subj028",6,11,"word_reading_incong","blue","blue",562,"200.176.156.129",59.3764357594773,-94.7036424279213,"Chrome","Windows","128x765","Desktop","Agent2913",9982,0,0
"subj028",6,12,"ink_naming_incong","blue",NA,NA,"220.113.234.96",70.6614608410746,-175.782440146431,"Chrome","Windows","395x106","Desktop","Agent2868",8137,0,0
"subj028",6,13,"word_reading_incong","green",NA,NA,"214.35.56.166",49.7708404390141,141.39352873899,"Chrome","Windows","169x24","Desktop","Agent7462",4692,0,0
"subj028",6,14,"ink_naming_incong","green","green",1360,"199.147.111.127",34.1039033979177,-118.416130654514,"Chrome","Windows","671x274","Desktop","Agent8385",811,0,0
"subj028",6,15,"word_reading_incong","yellow","yellow",736,"212.218.97.228",-86.0597774991766,-67.315507940948,"Chrome","Windows","183x446","Desktop","Agent8419",5343,0,0
"subj028",6,16,"word_reading_cong","green","green",802,"219.130.54.209",59.348042733036,28.9953119494021,"Chrome","Windows","865x585","Desktop","Agent6210",2232,0,0
"subj028",6,17,"word_reading_cong","yellow","yellow",744,"201.243.132.17",-87.6653487794101,115.8615523763,"Chrome","Windows","62x324","Desktop","Agent8466",4811,0,0
"subj028",6,18,"word_reading_incong","blue","blue",741,"200.41.244.190",67.0512731792405,-156.395736057311,"Chrome","Windows","1008x760","Desktop","Agent2204",9254,0,0
"subj028",6,19,"ink_naming_cong","blue","blue",1069,"223.86.209.123",9.25874101929367,145.019920002669,"Chrome","Windows","620x679","Desktop","Agent8486",5505,0,0
"subj028",6,20,"ink_naming_incong","blue","blue",1079,"194.132.205.222",71.1506466893479,151.020653229207,"Chrome","Windows","866x739","Desktop","Agent7367",971,0,0
"subj028",6,21,"ink_naming_incong","red","red",1275,"217.160.143.135",-2.93264045845717,-71.5725214127451,"Chrome","Windows","669x755","Desktop","Agent8781",6436,0,0
"subj028",6,22,"word_reading_cong","red","red",804,"210.93.130.220",-50.3344683581963,170.338217094541,"Chrome","Windows","979x380","Desktop","Agent1129",9042,0,0
"subj028",6,23,"ink_naming_incong","blue","blue",1098,"215.142.147.194",-33.3462635893375,16.7728021368384,"Chrome","Windows","464x347","Desktop","Agent4454",263,0,0
"subj028",6,24,"word_reading_cong","red","red",868,"210.220.224.40",-86.9619934028015,-130.512704048306,"Chrome","Windows","705x6","Desktop","Agent8867",8954,0,0
"subj028",6,25,"word_reading_cong","red","red",619,"215.220.41.14",84.2667216528207,137.311034621671,"Chrome","Windows","260x533","Desktop","Agent2708",9096,0,0
"subj028",6,26,"word_reading_cong","yellow","yellow",751,"196.57.61.141",22.0776045927778,-147.826599692926,"Chrome","Windows","844x462","Desktop","Agent7394",8214,0,0
"subj028",6,27,"word_reading_incong","blue","blue",709,"194.221.149.59",-27.7397142536938,137.595122214407,"Chrome","Windows","12x413","Desktop","Agent8758",4026,0,0
"subj028",6,28,"ink_naming_incong","red","red",1178,"208.137.25.34",84.0158105548471,-125.624849684536,"Chrome","Windows","396x526","Desktop","Agent2831",3915,0,0
"subj028",6,29,"word_reading_cong","yellow","yellow",663,"202.79.101.111",11.8082672310993,19.8351143673062,"Chrome","Windows","42x669","Desktop","Agent6279",1466,0,0
"subj028",6,30,"word_reading_cong","blue","blue",616,"205.219.92.103",-52.0187729923055,31.9670084305108,"Chrome","Windows","276x263","Desktop","Agent8568",4675,0,0
"subj028",6,31,"word_reading_incong","blue","blue",716,"198.21.177.210",-51.6061242716387,-93.0609012208879,"Chrome","Windows","839x640","Desktop","Agent2343",1803,0,0
"subj028",6,32,"word_reading_cong","red","red",809,"219.216.42.237",57.1780518209562,-123.327089734375,"Chrome","Windows","729x381","Desktop","Agent8813",2018,0,0
"subj028",6,33,"word_reading_incong","blue","blue",585,"217.178.125.165",62.9251607274637,-135.028446922079,"Chrome","Windows","466x134","Desktop","Agent5916",9258,0,0
"subj028",6,34,"ink_naming_cong","green","green",961,"211.38.161.239",27.460397221148,46.7774027679116,"Chrome","Windows","325x95","Desktop","Agent9103",8067,0,0
"subj028",6,35,"word_reading_cong","blue","blue",791,"199.96.188.83",-88.9079818502069,120.11538173072,"Chrome","Windows","207x622","Desktop","Agent2291",2681,0,0
"subj028",6,36,"word_reading_cong","red","red",707,"207.124.58.133",2.78300990816206,121.255889860913,"Chrome","Windows","389x364","Desktop","Agent3492",4143,0,0
"subj028",6,37,"word_reading_incong","red","red",646,"193.216.122.189",-39.287750297226,-158.01674131304,"Chrome","Windows","885x274","Desktop","Agent3104",4500,0,0
"subj028",6,38,"ink_naming_incong","green","green",1134,"194.252.32.220",0.773505326360464,114.634054843336,"Chrome","Windows","600x386","Desktop","Agent5077",5016,0,0
"subj028",6,39,"ink_naming_cong","green","green",1021,"201.36.90.101",-10.8403539704159,-76.8417413905263,"Chrome","Windows","466x521","Desktop","Agent7191",2599,0,0
"subj028",6,40,"word_reading_cong","blue","blue",701,"218.195.206.166",-51.8134985072538,108.928838856518,"Chrome","Windows","171x347","Desktop","Agent2583",520,0,0
"subj028",6,41,"word_reading_cong","green","green",774,"195.10.120.146",-47.4925564276055,-2.06327511928976,"Chrome","Windows","668x460","Desktop","Agent6291",374,0,0
"subj028",6,42,"ink_naming_cong","green","green",985,"213.111.161.175",-59.0486041037366,119.321038154885,"Chrome","Windows","889x167","Desktop","Agent7444",9623,0,0
"subj028",6,43,"ink_naming_cong","green","green",825,"211.7.222.63",-37.9952462436631,-177.132812272757,"Chrome","Windows","756x283","Desktop","Agent6785",4415,0,0
"subj028",6,44,"word_reading_incong","red","red",729,"216.9.218.98",82.0078463992104,-48.0656383372843,"Chrome","Windows","56x726","Desktop","Agent2648",8245,0,0
"subj028",6,45,"word_reading_incong","red","red",760,"201.250.163.166",-49.4254862051457,-154.534924887121,"Chrome","Windows","1002x192","Desktop","Agent4524",1073,0,0
"subj028",6,46,"ink_naming_cong","green","green",875,"203.70.245.64",66.4856544323266,142.404899485409,"Chrome","Windows","409x290","Desktop","Agent8499",7012,0,0
"subj028",6,47,"word_reading_incong","yellow","yellow",744,"214.204.60.47",-59.7094198130071,-50.9889802057296,"Chrome","Windows","842x676","Desktop","Agent6412",2734,0,0
"subj028",6,48,"word_reading_cong","red","red",630,"207.146.122.175",-87.5686758477241,144.808639548719,"Chrome","Windows","398x307","Desktop","Agent2478",4751,0,0
"subj028",6,49,"word_reading_cong","blue","blue",5993,"220.253.139.166",-52.8920650016516,31.2204821873456,"Chrome","Windows","780x165","Desktop","Agent3548",7803,0,0
"subj028",6,50,"word_reading_cong","green","green",764,"197.33.1.100",27.3157302243635,137.809462398291,"Chrome","Windows","1016x191","Desktop","Agent9686",9133,0,0
"subj028",7,1,"ink_naming_incong","green","green",1099,"204.131.168.158",-3.92127432860434,-35.9354159608483,"Chrome","Windows","968x466","Desktop","Agent5009",2964,0,0
"subj028",7,2,"ink_naming_cong","yellow","yellow",950,"194.15.120.22",-25.0037917401642,-141.45150443539,"Chrome","Windows","1005x630","Desktop","Agent2942",8327,0,0
"subj028",7,3,"word_reading_incong","blue","blue",633,"205.59.197.224",46.1511084297672,144.026824571192,"Chrome","Windows","322x221","Desktop","Agent3915",1223,0,0
"subj028",7,4,"word_reading_incong","green","green",756,"221.82.15.110",-71.0095765767619,-118.018096955493,"Chrome","Windows","105x412","Desktop","Agent9981",6957,0,0
"subj028",7,5,"word_reading_cong","yellow","yellow",578,"198.159.132.153",4.54737835563719,63.9859389793128,"Chrome","Windows","971x84","Desktop","Agent6799",8513,0,0
"subj028",7,6,"word_reading_incong","blue","blue",768,"203.150.68.172",9.65603673364967,-108.920544795692,"Chrome","Windows","519x496","Desktop","Agent2836",7771,0,0
"subj028",7,7,"ink_naming_cong","green","green",1012,"195.89.250.43",-18.7483805464581,134.764668932185,"Chrome","Windows","270x98","Desktop","Agent2311",6197,0,0
"subj028",7,8,"word_reading_incong","yellow","yellow",570,"222.0.120.180",-68.5036278795451,58.0659539904445,"Chrome","Windows","630x578","Desktop","Agent3109",5912,0,0
"subj028",7,9,"word_reading_cong","yellow","yellow",476,"218.137.245.90",84.4880063273013,42.8544659726322,"Chrome","Windows","685x216","Desktop","Agent9979",8683,0,0
"subj028",7,10,"ink_naming_cong","green","green",1114,"207.170.252.28",-82.3966300394386,124.46746869944,"Chrome","Windows","401x709","Desktop","Agent1682",3705,0,0
"subj028",7,11,"word_reading_cong","blue",NA,NA,"196.127.247.28",-9.46456493809819,-122.566576022655,"Chrome","Windows","62x506","Desktop","Agent2925",4815,0,0
"subj028",7,12,"word_reading_incong","red","red",694,"193.1.75.122",17.7180906292051,-75.5928374826908,"Chrome","Windows","745x721","Desktop","Agent1998",8561,0,0
"subj028",7,13,"word_reading_incong","blue","blue",714,"192.219.101.2",17.4631005618721,151.755180275068,"Chrome","Windows","373x130","Desktop","Agent6724",3368,0,0
"subj028",7,14,"word_reading_cong","blue","blue",749,"195.236.106.73",-37.9586126748472,-116.240819161758,"Chrome","Windows","543x301","Desktop","Agent5810",5818,0,0
"subj028",7,15,"word_reading_incong","red","red",661,"199.220.222.64",-85.9252251544967,47.6816468406469,"Chrome","Windows","943x16","Desktop","Agent2211",8114,0,0
"subj028",7,16,"word_reading_incong","blue","blue",792,"207.125.139.45",40.0153538491577,65.5594557244331,"Chrome","Windows","779x219","Desktop","Agent5569",7359,0,0
"subj028",7,17,"ink_naming_cong","green","green",965,"201.31.73.202",68.462708517909,-110.59657741338,"Chrome","Windows","426x172","Desktop","Agent4905",2527,0,0
"subj028",7,18,"word_reading_incong","yellow","yellow",579,"194.177.245.53",-21.1346135800704,-152.527085412294,"Chrome","Windows","789x175","Desktop","Agent6821",5776,0,0
"subj028",7,19,"word_reading_incong","yellow","yellow",824,"207.89.19.202",82.7850530063733,-117.456458900124,"Chrome","Windows","547x623","Desktop","Agent4110",2992,0,0
"subj028",7,20,"ink_naming_cong","red","red",1010,"207.232.120.65",-43.0570846935734,-133.696311051026,"Chrome","Windows","161x643","Desktop","Agent8720",7253,0,0
"subj028",7,21,"word_reading_cong","green","green",767,"215.198.200.218",-6.89697086345404,-6.84799494221807,"Chrome","Windows","107x519","Desktop","Agent8775",1788,0,0
"subj028",7,22,"word_reading_cong","yellow","yellow",586,"212.228.76.68",70.4025540361181,39.2879667598754,"Chrome","Windows","434x675","Desktop","Agent7888",5321,0,0
"subj028",7,23,"word_reading_incong","red","red",837,"207.162.23.161",40.2222491847351,92.4474055040628,"Chrome","Windows","242x649","Desktop","Agent5665",9819,0,0
"subj028",7,24,"word_reading_incong","blue",NA,NA,"202.164.237.175",14.554228708148,-0.736888563260436,"Chrome","Windows","659x379","Desktop","Agent9710",4148,0,0
"subj028",7,25,"ink_naming_cong","red","red",1008,"192.68.166.67",52.4478660430759,-140.530961500481,"Chrome","Windows","228x31","Desktop","Agent3589",4582,0,0
"subj028",7,26,"ink_naming_cong","blue","blue",1038,"215.223.212.217",51.5705630416051,-22.3211624566466,"Chrome","Windows","182x698","Desktop","Agent6597",7978,0,0
"subj028",7,27,"ink_naming_cong","blue","blue",793,"202.193.11.97",57.9493407625705,-103.018375793472,"Chrome","Windows","384x315","Desktop","Agent1138",6654,0,0
"subj028",7,28,"word_reading_incong","green","green",784,"222.10.202.149",-59.7922457568347,126.387861203402,"Chrome","Windows","411x170","Desktop","Agent2883",3670,0,0
"subj028",7,29,"ink_naming_incong","red","red",1103,"209.113.207.174",62.5453911116347,122.458926653489,"Chrome","Windows","189x297","Desktop","Agent1822",9928,0,0
"subj028",7,30,"word_reading_incong","yellow","yellow",763,"221.178.27.40",-19.4731241930276,12.8939843270928,"Chrome","Windows","734x130","Desktop","Agent9791",5359,0,0
"subj028",7,31,"ink_naming_incong","blue","blue",1222,"195.217.15.183",-75.8910621190444,35.5759919900447,"Chrome","Windows","95x109","Desktop","Agent8684",1286,0,0
