"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj025",4,15,"word_reading_incong","red","red",651,"193.191.251.70",7.71064558066428,-119.133009435609,"Chrome","Windows","472x670","Desktop","Agent8939",2265,0,0
"subj025",4,16,"word_reading_incong","yellow","yellow",628,"196.168.52.202",21.2980229733512,30.8699306286871,"Chrome","Windows","102x201","Desktop","Agent9820",9217,0,0
"subj025",4,17,"ink_naming_cong","green","green",895,"222.192.229.136",79.5165795693174,71.8732532020658,"Chrome","Windows","693x162","Desktop","Agent4205",8420,0,0
"subj025",4,18,"word_reading_cong","yellow","yellow",777,"196.26.215.120",36.3215480698273,-36.2861170526594,"Chrome","Windows","373x258","Desktop","Agent3699",8814,0,0
"subj025",4,19,"word_reading_incong","blue","blue",694,"204.29.5.95",22.3197710607201,55.733470832929,"Chrome","Windows","485x77","Desktop","Agent1221",3890,0,0
"subj025",4,20,"word_reading_cong","green","green",566,"223.25.165.51",-81.9626932544634,152.815322298557,"Chrome","Windows","891x266","Desktop","Agent6697",9994,0,0
"subj025",4,21,"ink_naming_cong","green","green",936,"212.37.223.88",-37.4713566759601,179.933334365487,"Chrome","Windows","252x497","Desktop","Agent7869",6812,0,0
"subj025",4,22,"ink_naming_cong","green","green",967,"198.235.31.51",-59.1641927696764,-148.187474487349,"Chrome","Windows","545x628","Desktop","Agent9738",1079,0,0
"subj025",4,23,"word_reading_incong","red","red",588,"193.185.169.236",-48.3134081074968,24.3651048839092,"Chrome","Windows","257x565","Desktop","Agent6246",360,0,0
"subj025",4,24,"ink_naming_cong","red","red",1115,"209.143.215.68",15.6842939509079,63.3780348300934,"Chrome","Windows","329x763","Desktop","Agent7887",1182,0,0
"subj025",4,25,"word_reading_cong","blue","blue",823,"219.169.7.32",7.11163852829486,131.002468289807,"Chrome","Windows","86x93","Desktop","Agent4737",8959,0,0
"subj025",4,26,"ink_naming_incong","green","green",1104,"221.203.151.155",-41.2056012824178,135.42880048044,"Chrome","Windows","705x644","Desktop","Agent4981",6539,0,0
"subj025",4,27,"word_reading_cong","red","red",3938,"215.3.141.176",-4.63274334557354,17.885398613289,"Chrome","Windows","465x379","Desktop","Agent3694",2729,0,0
"subj025",4,28,"ink_naming_incong","blue","blue",1128,"211.20.221.151",86.7412571981549,164.840136375278,"Chrome","Windows","576x441","Desktop","Agent5616",4936,0,0
"subj025",4,29,"word_reading_incong","red","red",714,"219.86.178.89",-73.147737714462,77.5736343394965,"Chrome","Windows","955x670","Desktop","Agent5582",4747,0,0
"subj025",4,30,"ink_naming_cong","red","red",1078,"205.154.13.72",-87.3406556854025,-86.5190233569592,"Chrome","Windows","95x695","Desktop","Agent8810",4969,0,0
"subj025",4,31,"word_reading_incong","blue","blue",803,"202.131.75.169",-74.0198904555291,-88.7706655729562,"Chrome","Windows","833x730","Desktop","Agent3888",327,0,0
"subj025",4,32,"word_reading_incong","green","green",707,"202.113.163.153",-14.4769273186103,159.783233944327,"Chrome","Windows","333x375","Desktop","Agent5409",6108,0,0
"subj025",4,33,"ink_naming_cong","yellow","yellow",997,"206.237.243.41",-64.1795392753556,-173.269951762632,"Chrome","Windows","448x198","Desktop","Agent3618",2426,0,0
"subj025",4,34,"word_reading_cong","yellow","yellow",651,"198.57.218.33",-22.1945571200922,-79.8075406998396,"Chrome","Windows","399x535","Desktop","Agent7171",1588,0,0
"subj025",4,35,"ink_naming_incong","blue","blue",1072,"218.82.197.115",41.4088472211733,-85.6256212759763,"Chrome","Windows","859x78","Desktop","Agent2146",6229,0,0
"subj025",4,36,"ink_naming_cong","red","red",979,"202.221.216.119",21.8792360834777,-17.5983033422381,"Chrome","Windows","467x425","Desktop","Agent5370",4188,0,0
"subj025",4,37,"ink_naming_incong","yellow","yellow",1192,"216.16.209.22",8.61560727003962,-109.039689023048,"Chrome","Windows","868x513","Desktop","Agent3278",7678,0,0
"subj025",4,38,"ink_naming_incong","blue","blue",1134,"212.91.244.251",-58.8759614992887,155.692409975454,"Chrome","Windows","209x636","Desktop","Agent7788",5131,0,0
"subj025",4,39,"ink_naming_incong","blue","blue",1281,"201.54.195.172",51.3256878359243,142.096797404811,"Chrome","Windows","288x543","Desktop","Agent9481",1511,0,0
"subj025",4,40,"ink_naming_incong","red","red",1262,"200.38.145.55",-21.5412697428837,-82.8888013120741,"Chrome","Windows","165x317","Desktop","Agent3189",5756,0,0
"subj025",4,41,"word_reading_incong","yellow","yellow",804,"198.60.44.134",-5.0040393602103,21.1181254126132,"Chrome","Windows","239x317","Desktop","Agent1080",4802,0,0
"subj025",4,42,"ink_naming_incong","blue","blue",1223,"200.12.120.213",-47.8452607942745,24.902583276853,"Chrome","Windows","545x459","Desktop","Agent7401",3515,0,0
"subj025",4,43,"ink_naming_cong","blue","blue",1217,"219.96.198.31",7.09723963402212,72.8525593131781,"Chrome","Windows","823x55","Desktop","Agent1262",9970,0,0
"subj025",4,44,"ink_naming_incong","green","green",1196,"202.196.143.43",7.97065741382539,2.93901946395636,"Chrome","Windows","200x691","Desktop","Agent1099",929,0,0
"subj025",4,45,"word_reading_incong","green","green",688,"202.46.228.57",15.5682268040255,-6.49787412956357,"Chrome","Windows","74x501","Desktop","Agent1062",5226,0,0
"subj025",4,46,"ink_naming_incong","blue","blue",1167,"211.86.93.85",89.2542697442695,-128.171597085893,"Chrome","Windows","100x661","Desktop","Agent4170",9474,0,0
"subj025",4,47,"ink_naming_cong","yellow","yellow",1068,"198.46.154.233",-64.3294586241245,-42.551182564348,"Chrome","Windows","682x189","Desktop","Agent5889",1793,0,0
"subj025",4,48,"word_reading_cong","yellow","yellow",691,"211.143.250.129",-18.0687356879935,23.7484590802342,"Chrome","Windows","1019x732","Desktop","Agent5420",8956,0,0
"subj025",4,49,"word_reading_incong","yellow","yellow",530,"205.51.87.146",57.1850742632523,174.601116254926,"Chrome","Windows","430x23","Desktop","Agent5774",9005,0,0
"subj025",4,50,"ink_naming_cong","green","green",911,"216.173.18.151",-65.7992779416963,42.7731668762863,"Chrome","Windows","258x350","Desktop","Agent5758",7207,0,0
"subj025",5,1,"word_reading_incong","green","yellow",581,"201.202.15.122",-29.4666750635952,-176.121431635693,"Chrome","Windows","78x752","Desktop","Agent1709",8697,0,0
"subj025",5,2,"word_reading_cong","yellow","yellow",680,"197.136.112.181",-84.7996526537463,148.694390533492,"Chrome","Windows","106x456","Desktop","Agent9995",1945,0,0
"subj025",5,3,"word_reading_cong","green","green",5826,"214.92.114.196",3.83228202816099,-111.151780933142,"Chrome","Windows","469x768","Desktop","Agent3419",2731,0,0
"subj025",5,4,"word_reading_cong","red","red",763,"212.207.22.50",49.5186721393839,103.292235201225,"Chrome","Windows","166x289","Desktop","Agent2709",3619,0,0
"subj025",5,5,"ink_naming_cong","yellow","yellow",1157,"195.157.79.13",36.2395545328036,6.11321769654751,"Chrome","Windows","1004x502","Desktop","Agent8301",330,0,0
"subj025",5,6,"ink_naming_incong","yellow","yellow",1146,"210.143.12.61",-56.5562818245962,20.1423146389425,"Chrome","Windows","188x672","Desktop","Agent5946",8333,0,0
"subj025",5,7,"ink_naming_cong","red","red",1050,"201.227.100.211",10.039643375203,-163.045920180157,"Chrome","Windows","121x57","Desktop","Agent5802",6667,0,0
"subj025",5,8,"ink_naming_incong","green","green",1049,"206.195.163.132",-79.020543191582,-179.938994916156,"Chrome","Windows","302x219","Desktop","Agent1556",8389,0,0
"subj025",5,9,"word_reading_incong","green",NA,NA,"199.161.80.177",49.5545767759904,129.817254105583,"Chrome","Windows","76x230","Desktop","Agent3190",2447,0,0
"subj025",5,10,"ink_naming_cong","green",NA,NA,"199.87.214.204",21.5876513393596,79.2734570614994,"Chrome","Windows","714x714","Desktop","Agent9153",401,0,0
"subj025",5,11,"ink_naming_cong","blue","red",871,"204.135.185.210",89.3948589451611,23.2013824023306,"Chrome","Windows","258x1","Desktop","Agent3679",1527,0,0
"subj025",5,12,"ink_naming_incong","red","red",1160,"197.88.93.79",-7.79294304549694,179.380828309804,"Chrome","Windows","678x178","Desktop","Agent2895",9477,0,0
"subj025",5,13,"ink_naming_cong","blue","blue",1037,"206.57.145.224",55.8519941708073,56.8150271940976,"Chrome","Windows","14x539","Desktop","Agent3535",3757,0,0
"subj025",5,14,"word_reading_incong","green","green",568,"203.126.162.230",-29.9239234719425,98.5079649835825,"Chrome","Windows","81x613","Desktop","Agent4334",9201,0,0
"subj025",5,15,"word_reading_cong","red","red",456,"223.139.90.101",82.3297257721424,-153.384284796193,"Chrome","Windows","583x478","Desktop","Agent1469",4753,0,0
"subj025",5,16,"word_reading_cong","green","green",794,"200.114.195.205",-12.1781932236627,102.403271086514,"Chrome","Windows","28x598","Desktop","Agent8462",2227,0,0
"subj025",5,17,"word_reading_incong","green","green",810,"206.93.173.101",84.7475351952016,31.3597893342376,"Chrome","Windows","415x753","Desktop","Agent2879",8830,0,0
"subj025",5,18,"word_reading_cong","blue",NA,NA,"207.163.29.151",56.6984575940296,-6.89278691075742,"Chrome","Windows","956x591","Desktop","Agent9221",8039,0,0
"subj025",5,19,"ink_naming_incong","red","red",1286,"203.187.139.45",-2.59060252457857,121.451295241714,"Chrome","Windows","224x661","Desktop","Agent1222",978,0,0
"subj025",5,20,"ink_naming_incong","blue","blue",1300,"215.93.140.247",-78.3763819048181,-1.02096777409315,"Chrome","Windows","105x424","Desktop","Agent7464",412,0,0
"subj025",5,21,"word_reading_cong","blue","blue",612,"217.197.151.75",66.292796228081,177.790295463055,"Chrome","Windows","155x668","Desktop","Agent2503",6998,0,0
"subj025",5,22,"ink_naming_incong","green","green",1070,"220.14.188.243",84.0784558933228,150.508388774469,"Chrome","Windows","222x148","Desktop","Agent2785",1314,0,0
"subj025",5,23,"ink_naming_incong","blue","blue",1271,"206.181.29.116",41.0108781885356,-143.393093766645,"Chrome","Windows","21x92","Desktop","Agent1082",7022,0,0
"subj025",5,24,"word_reading_incong","green","yellow",708,"223.168.11.93",46.6003866121173,-130.352758141235,"Chrome","Windows","250x98","Desktop","Agent2582",6830,0,0
"subj025",5,25,"ink_naming_incong","yellow","yellow",1270,"193.251.54.185",46.3201915333048,49.0308423992246,"Chrome","Windows","750x617","Desktop","Agent3397",6771,0,0
"subj025",5,26,"ink_naming_incong","red","red",1172,"216.233.4.82",-32.995780846104,4.74517148919404,"Chrome","Windows","715x748","Desktop","Agent8143",8202,0,0
"subj025",5,27,"word_reading_cong","red","red",557,"203.103.59.25",29.6587175829336,16.1369740962982,"Chrome","Windows","562x32","Desktop","Agent7048",5756,0,0
"subj025",5,28,"word_reading_cong","red","red",697,"213.205.152.234",5.22183368448168,-92.0085806865245,"Chrome","Windows","323x416","Desktop","Agent9833",4300,0,0
"subj025",5,29,"word_reading_cong","blue","blue",862,"192.91.20.234",-22.9615640407428,56.8932762835175,"Chrome","Windows","409x595","Desktop","Agent8519",4504,0,0
"subj025",5,30,"ink_naming_cong","red","red",942,"212.40.243.164",-54.2448188038543,-97.1452521812171,"Chrome","Windows","424x609","Desktop","Agent6164",7616,0,0
"subj025",5,31,"ink_naming_cong","yellow","yellow",1158,"205.77.187.212",74.2065297486261,126.850918354467,"Chrome","Windows","892x394","Desktop","Agent6187",210,0,0
"subj025",5,32,"ink_naming_cong","blue","blue",1081,"204.38.105.166",83.8262416189536,159.726339764893,"Chrome","Windows","66x488","Desktop","Agent8841",7521,0,0
"subj025",5,33,"word_reading_incong","blue","blue",763,"215.127.35.47",84.4949148595333,-74.3008174840361,"Chrome","Windows","2x726","Desktop","Agent7044",846,0,0
"subj025",5,34,"ink_naming_cong","green","green",1026,"218.158.206.158",-72.2569758491591,34.1818564385176,"Chrome","Windows","984x300","Desktop","Agent7446",594,0,0
"subj025",5,35,"word_reading_incong","blue","blue",738,"219.61.128.190",-27.7214383939281,-115.539902709424,"Chrome","Windows","489x266","Desktop","Agent7378",7407,0,0
"subj025",5,36,"ink_naming_cong","red","red",1237,"220.28.8.185",-57.5432031042874,64.6386335045099,"Chrome","Windows","667x527","Desktop","Agent9603",7719,0,0
"subj025",5,37,"word_reading_incong","green","green",678,"198.139.156.12",3.21101419162005,142.070670258254,"Chrome","Windows","419x268","Desktop","Agent7813",2617,0,0
"subj025",5,38,"ink_naming_incong","yellow","yellow",1082,"212.18.127.5",45.4550258209929,-56.6364097595215,"Chrome","Windows","438x173","Desktop","Agent1115",7134,0,0
"subj025",5,39,"ink_naming_cong","blue","blue",872,"219.22.70.227",-0.693433969281614,-149.350970489904,"Chrome","Windows","401x342","Desktop","Agent4115",7653,0,0
"subj025",5,40,"word_reading_incong","blue","blue",778,"196.173.153.230",-88.0249631451443,-19.556330004707,"Chrome","Windows","40x505","Desktop","Agent8720",8874,0,0
"subj025",5,41,"ink_naming_incong","yellow","yellow",1179,"201.219.120.246",-5.36461429204792,78.5390020161867,"Chrome","Windows","254x640","Desktop","Agent7948",3182,0,0
"subj025",5,42,"word_reading_cong","red","red",694,"217.237.235.136",41.9050752930343,-4.40715498290956,"Chrome","Windows","693x330","Desktop","Agent2095",8617,0,0
"subj025",5,43,"word_reading_incong","yellow","yellow",768,"193.69.99.159",-23.6534453881904,154.948364356533,"Chrome","Windows","669x161","Desktop","Agent8167",6521,0,0
"subj025",5,44,"word_reading_incong","yellow","yellow",701,"206.138.209.244",-88.9899083739147,-61.8147088028491,"Chrome","Windows","266x744","Desktop","Agent9089",8444,0,0
"subj025",5,45,"word_reading_cong","blue","blue",493,"199.114.51.94",82.9983001900837,59.6267233695835,"Chrome","Windows","399x366","Desktop","Agent5476",9852,0,0
"subj025",5,46,"word_reading_cong","green","green",644,"215.183.12.151",-38.0074577964842,95.9798609465361,"Chrome","Windows","940x139","Desktop","Agent6490",6517,0,0
"subj025",5,47,"ink_naming_cong","blue","blue",911,"209.187.34.85",-21.6732728574425,-171.852404633537,"Chrome","Windows","671x306","Desktop","Agent5844",4618,0,0
"subj025",5,48,"ink_naming_incong","blue","blue",999,"195.82.110.70",79.4935575406998,37.2504993528128,"Chrome","Windows","365x179","Desktop","Agent5621",5232,0,0
"subj025",5,49,"ink_naming_cong","green","green",1017,"193.226.119.137",-55.4440250666812,95.0854044221342,"Chrome","Windows","1020x696","Desktop","Agent5992",1688,0,0
"subj025",5,50,"ink_naming_cong","green",NA,NA,"221.107.185.179",14.6108025731519,-162.606206797063,"Chrome","Windows","577x725","Desktop","Agent8983",7321,0,0
"subj025",6,1,"ink_naming_cong","yellow","yellow",977,"192.216.239.60",82.5600760616362,-113.480031061918,"Chrome","Windows","884x751","Desktop","Agent1965",5189,0,0
"subj025",6,2,"ink_naming_cong","red","red",1053,"202.207.195.220",-0.498946155421436,-25.2764543797821,"Chrome","Windows","605x502","Desktop","Agent3102",4020,0,0
"subj025",6,3,"ink_naming_incong","green","green",1143,"201.239.200.111",-48.7419751938432,75.3297863714397,"Chrome","Windows","69x286","Desktop","Agent5300",8906,0,0
"subj025",6,4,"word_reading_cong","blue","blue",657,"206.174.214.79",-88.1899928860366,-9.90647245198488,"Chrome","Windows","849x503","Desktop","Agent3898",8460,0,0
"subj025",6,5,"ink_naming_incong","red","red",1000,"199.249.60.100",-85.495215668343,-130.495086796582,"Chrome","Windows","438x88","Desktop","Agent8996",3254,0,0
"subj025",6,6,"ink_naming_cong","red","red",967,"210.110.134.107",-85.6599026313052,69.8564212024212,"Chrome","Windows","169x252","Desktop","Agent2821",3967,0,0
"subj025",6,7,"word_reading_cong","yellow","yellow",703,"211.213.148.191",77.0151111669838,-67.6473660953343,"Chrome","Windows","204x377","Desktop","Agent2968",598,0,0
"subj025",6,8,"ink_naming_cong","yellow","yellow",1175,"205.132.113.55",-77.2569400956854,118.08700080961,"Chrome","Windows","784x498","Desktop","Agent1338",1069,0,0
"subj025",6,9,"ink_naming_incong","blue",NA,NA,"197.72.174.25",-75.810182117857,-11.7022903449833,"Chrome","Windows","95x365","Desktop","Agent1778",8578,0,0
"subj025",6,10,"word_reading_incong","blue",NA,NA,"222.204.20.221",-79.0542417950928,-155.721117909998,"Chrome","Windows","696x546","Desktop","Agent8922",7260,0,0
"subj025",6,11,"ink_naming_cong","blue","blue",997,"204.10.59.107",76.9541351264343,-30.0126729905605,"Chrome","Windows","614x334","Desktop","Agent4041",2685,0,0
"subj025",6,12,"word_reading_cong","green","green",729,"195.40.33.22",-77.2862145211548,-172.724496815354,"Chrome","Windows","897x689","Desktop","Agent7576",7598,0,0
"subj025",6,13,"word_reading_incong","yellow","yellow",729,"192.194.251.250",54.7161014098674,-94.662452917546,"Chrome","Windows","59x656","Desktop","Agent5390",8535,0,0
"subj025",6,14,"ink_naming_cong","green","green",918,"219.133.229.154",-87.5115528423339,-13.3407545182854,"Chrome","Windows","382x536","Desktop","Agent4293",2254,0,0
"subj025",6,15,"ink_naming_incong","green","green",1202,"197.41.231.66",-48.4836537810043,-64.2809752654284,"Chrome","Windows","969x636","Desktop","Agent7957",647,0,0
"subj025",6,16,"ink_naming_incong","green","green",1241,"209.230.125.230",-9.08181668724865,-128.190101562068,"Chrome","Windows","249x502","Desktop","Agent9954",6102,0,0
"subj025",6,17,"word_reading_incong","red","red",737,"196.99.147.212",84.0790882240981,-98.3625138178468,"Chrome","Windows","735x184","Desktop","Agent1672",5312,0,0
"subj025",6,18,"ink_naming_incong","green","red",1080,"197.254.159.136",77.1834324393421,164.117646664381,"Chrome","Windows","202x738","Desktop","Agent5745",7784,0,0
"subj025",6,19,"ink_naming_incong","yellow","yellow",1198,"198.95.27.240",-41.262066476047,92.5877463910729,"Chrome","Windows","357x209","Desktop","Agent5249",235,0,0
"subj025",6,20,"word_reading_cong","blue","blue",823,"217.1.136.254",37.2647394100204,91.3231159374118,"Chrome","Windows","248x580","Desktop","Agent7349",7436,0,0
"subj025",6,21,"word_reading_cong","green","green",725,"222.224.7.170",24.9607541877776,70.571972457692,"Chrome","Windows","421x546","Desktop","Agent8109",2146,0,0
"subj025",6,22,"word_reading_incong","blue","blue",710,"203.142.222.193",49.872100870125,156.871111504734,"Chrome","Windows","494x384","Desktop","Agent7610",5640,0,0
"subj025",6,23,"word_reading_incong","green","green",846,"195.158.182.73",-29.3942571803927,8.4698146674782,"Chrome","Windows","111x643","Desktop","Agent6670",2768,0,0
"subj025",6,24,"word_reading_incong","red","red",616,"217.191.212.202",-50.1310481177643,-152.27847690694,"Chrome","Windows","384x64","Desktop","Agent9850",5522,0,0
"subj025",6,25,"word_reading_cong","red","red",409,"210.99.246.103",62.2930032480508,-83.0991556495428,"Chrome","Windows","385x159","Desktop","Agent1818",6438,0,0
"subj025",6,26,"ink_naming_incong","green","green",1283,"216.197.152.240",-82.4329216266051,156.682057846338,"Chrome","Windows","101x77","Desktop","Agent2344",6099,0,0
"subj025",6,27,"word_reading_cong","green","green",551,"199.5.196.211",-68.7013692548499,-110.605702707544,"Chrome","Windows","558x437","Desktop","Agent3287",1030,0,0
"subj025",6,28,"word_reading_incong","red","red",549,"214.129.125.32",-28.1484290957451,-130.356795620173,"Chrome","Windows","304x640","Desktop","Agent9780",5826,0,0
"subj025",6,29,"ink_naming_incong","red","red",1277,"202.13.186.240",-49.5299580786377,32.1767092309892,"Chrome","Windows","619x143","Desktop","Agent6414",3595,0,0
"subj025",6,30,"word_reading_cong","yellow","yellow",629,"192.254.115.156",78.4240571642295,171.126969354227,"Chrome","Windows","404x354","Desktop","Agent5129",1993,0,0
"subj025",6,31,"word_reading_incong","red","red",822,"202.24.142.230",3.20121968630701,-44.309661006555,"Chrome","Windows","155x632","Desktop","Agent7583",8038,0,0
"subj025",6,32,"word_reading_cong","blue","blue",963,"213.219.239.100",22.1908435178921,-137.891307491809,"Chrome","Windows","711x599","Desktop","Agent3522",2176,0,0
"subj025",6,33,"word_reading_cong","blue","blue",651,"209.4.125.35",-56.3867073738948,-23.6534947995096,"Chrome","Windows","232x741","Desktop","Agent9468",948,0,0
"subj025",6,34,"ink_naming_cong","green","green",1028,"222.75.235.37",14.3729460798204,-45.1901878975332,"Chrome","Windows","971x177","Desktop","Agent4703",2743,0,0
"subj025",6,35,"word_reading_cong","yellow","yellow",568,"199.80.129.54",-87.6525390101597,-140.670874994248,"Chrome","Windows","202x263","Desktop","Agent3892",3852,0,0
"subj025",6,36,"word_reading_incong","yellow","yellow",1017,"206.199.174.159",-53.4579616505653,19.7831378504634,"Chrome","Windows","328x684","Desktop","Agent5742",4743,0,0
"subj025",6,37,"ink_naming_incong","yellow","yellow",1095,"213.185.37.184",17.0140815898776,-155.595223652199,"Chrome","Windows","474x290","Desktop","Agent5854",3366,0,0
"subj025",6,38,"word_reading_incong","yellow","red",831,"198.106.157.226",70.580841768533,167.652594046667,"Chrome","Windows","394x517","Desktop","Agent8104",1676,0,0
"subj025",6,39,"word_reading_incong","yellow","yellow",615,"206.60.213.247",-75.8453354425728,-29.9232426099479,"Chrome","Windows","254x672","Desktop","Agent2288",7020,0,0
"subj025",6,40,"word_reading_cong","green","green",851,"222.113.217.108",-89.2887398600578,-112.070507593453,"Chrome","Windows","516x48","Desktop","Agent4388",5285,0,0
"subj025",6,41,"ink_naming_incong","blue","blue",1091,"201.158.239.178",25.3713176166639,-50.7831937540323,"Chrome","Windows","472x463","Desktop","Agent9805",3865,0,0
"subj025",6,42,"word_reading_incong","red","red",666,"218.4.62.124",67.8522255085409,126.623014491051,"Chrome","Windows","989x33","Desktop","Agent1383",9477,0,0
"subj025",6,43,"ink_naming_incong","green","green",1232,"219.139.139.79",-3.89313678257167,-170.672883773223,"Chrome","Windows","722x352","Desktop","Agent1893",5633,0,0
"subj025",6,44,"word_reading_incong","red","red",844,"207.170.110.198",-46.7226617736742,-124.657349316403,"Chrome","Windows","106x706","Desktop","Agent2560",6531,0,0
"subj025",6,45,"ink_naming_cong","red","red",1235,"200.70.39.207",46.0351555701345,-115.418499810621,"Chrome","Windows","264x434","Desktop","Agent2743",9371,0,0
"subj025",6,46,"word_reading_incong","red","red",3663,"209.94.158.178",83.3004816714674,-172.101470371708,"Chrome","Windows","851x179","Desktop","Agent9900",9209,0,0
"subj025",6,47,"word_reading_cong","red","red",687,"205.179.245.219",-76.117694908753,131.796211134642,"Chrome","Windows","161x455","Desktop","Agent4790",6212,0,0
"subj025",6,48,"word_reading_incong","yellow","yellow",690,"211.169.247.113",18.1770380493253,-120.593247776851,"Chrome","Windows","626x397","Desktop","Agent2068",3821,0,0
"subj025",6,49,"word_reading_incong","red","red",759,"204.3.123.4",7.48870971612632,75.6240792665631,"Chrome","Windows","772x516","Desktop","Agent9896",5795,0,0
"subj025",6,50,"ink_naming_cong","blue","blue",967,"202.87.166.112",-17.8806236106902,164.352666847408,"Chrome","Windows","137x219","Desktop","Agent6404",612,0,0
"subj025",7,1,"word_reading_cong","yellow","yellow",699,"192.14.191.46",87.5284358393401,57.9869122244418,"Chrome","Windows","574x578","Desktop","Agent3062",6478,0,0
"subj025",7,2,"word_reading_incong","yellow","yellow",692,"200.106.97.32",-16.2099031498656,-48.1819547619671,"Chrome","Windows","332x183","Desktop","Agent4357",9321,0,0
"subj025",7,3,"ink_naming_cong","red","red",1102,"223.141.236.146",50.209794966504,141.343846768141,"Chrome","Windows","113x395","Desktop","Agent3029",9654,0,0
"subj025",7,4,"word_reading_cong","yellow","yellow",678,"211.184.9.178",76.948419129476,-61.0698996763676,"Chrome","Windows","86x384","Desktop","Agent9792",3474,0,0
"subj025",7,5,"ink_naming_incong","yellow","yellow",1099,"217.217.87.81",84.0325324097648,-179.773899335414,"Chrome","Windows","150x340","Desktop","Agent9848",8882,0,0
"subj025",7,6,"word_reading_incong","red","red",1029,"218.191.66.45",71.648386688903,-156.173994904384,"Chrome","Windows","486x522","Desktop","Agent9418",6247,0,0
"subj025",7,7,"word_reading_incong","blue","blue",804,"196.54.32.66",-60.7228320138529,56.4684123639017,"Chrome","Windows","359x478","Desktop","Agent2996",2015,0,0
"subj025",7,8,"ink_naming_incong","yellow","yellow",1130,"196.60.219.111",5.88142634835094,62.6405050512403,"Chrome","Windows","841x202","Desktop","Agent5979",1070,0,0
"subj025",7,9,"ink_naming_cong","green","green",964,"210.99.8.70",-80.5888247676194,-35.6931693200022,"Chrome","Windows","592x250","Desktop","Agent8410",9513,0,0
"subj025",7,10,"word_reading_cong","yellow","yellow",564,"223.175.83.74",-29.5124996826053,-93.2125989999622,"Chrome","Windows","682x656","Desktop","Agent4874",5832,0,0
"subj025",7,11,"ink_naming_cong","yellow","yellow",1107,"192.193.165.252",-60.0551983807236,106.630125297233,"Chrome","Windows","986x30","Desktop","Agent5477",5911,0,0
"subj025",7,12,"ink_naming_cong","blue","blue",976,"219.155.216.70",0.229041203856468,-53.2276621554047,"Chrome","Windows","320x3","Desktop","Agent8382",8293,0,0
"subj025",7,13,"word_reading_incong","green","green",677,"204.12.134.133",-78.1182459415868,128.327338881791,"Chrome","Windows","970x732","Desktop","Agent1716",2928,0,0
"subj025",7,14,"word_reading_cong","yellow","yellow",634,"223.84.191.46",42.1704356605187,105.987575054169,"Chrome","Windows","128x250","Desktop","Agent4274",1373,0,0
"subj025",7,15,"word_reading_incong","red","red",777,"208.82.156.168",27.2875766688958,79.7323585487902,"Chrome","Windows","945x3","Desktop","Agent1150",6158,0,0
"subj025",7,16,"word_reading_cong","yellow","yellow",89,"214.49.117.75",80.6995530612767,-130.912409685552,"Chrome","Windows","90x202","Desktop","Agent9446",7909,0,0
"subj025",7,17,"word_reading_cong","blue","blue",657,"202.223.85.202",-23.1514763832092,141.359774228185,"Chrome","Windows","78x707","Desktop","Agent1249",5772,0,0
"subj025",7,18,"word_reading_cong","blue","blue",669,"212.234.217.117",-56.3962006755173,-11.274031335488,"Chrome","Windows","667x558","Desktop","Agent9545",3815,0,0
"subj025",7,19,"ink_naming_incong","blue","blue",1200,"216.87.83.52",-32.8888577688485,-80.7995975296944,"Chrome","Windows","268x20","Desktop","Agent6844",5593,0,0
"subj025",7,20,"word_reading_incong","green","green",872,"199.240.43.215",-59.2303738882765,-22.9622630495578,"Chrome","Windows","720x494","Desktop","Agent8341",8963,0,0
"subj025",7,21,"word_reading_cong","yellow","yellow",714,"205.253.234.145",68.0920773977414,-15.8563777338713,"Chrome","Windows","429x194","Desktop","Agent3762",1504,0,0
"subj025",7,22,"ink_naming_cong","blue","blue",1001,"193.229.250.150",-35.8849990647286,-117.539136148989,"Chrome","Windows","678x555","Desktop","Agent8873",271,0,0
"subj025",7,23,"ink_naming_cong","green","green",1023,"205.171.97.42",21.142988987267,-17.5049192178994,"Chrome","Windows","284x655","Desktop","Agent1219",5538,0,0
"subj025",7,24,"word_reading_cong","yellow","yellow",520,"214.205.238.231",-14.283284903504,79.7852169256657,"Chrome","Windows","266x691","Desktop","Agent1170",8520,0,0
"subj025",7,25,"ink_naming_incong","blue","blue",1062,"199.248.95.66",80.0551575841382,-48.4281503688544,"Chrome","Windows","783x745","Desktop","Agent8004",5471,0,0
"subj025",7,26,"word_reading_incong","yellow","yellow",585,"212.90.75.140",-7.28835574351251,-117.387751517817,"Chrome","Windows","455x415","Desktop","Agent4107",5208,0,0
"subj025",7,27,"word_reading_incong","green",NA,NA,"217.178.254.233",-31.293962392956,-119.793272567913,"Chrome","Windows","887x496","Desktop","Agent4803",2928,0,0
"subj025",7,28,"word_reading_cong","blue","blue",670,"221.201.144.233",42.0495688263327,130.440046442673,"Chrome","Windows","168x634","Desktop","Agent6960",6116,0,0
"subj025",7,29,"word_reading_cong","yellow","yellow",715,"210.111.164.14",14.5061851479113,-3.19819319061935,"Chrome","Windows","381x392","Desktop","Agent8806",6798,0,0
"subj025",7,30,"word_reading_cong","green","green",657,"223.45.185.144",26.9053492695093,71.4990609046072,"Chrome","Windows","310x246","Desktop","Agent3274",5162,0,0
